time,ax,ay,az,aMagnitude,Activity
15397,0.066816539,-1.868551135,0.883561134,2.068000985,WALKING
15398,-0.132780433,-1.849264264,0.684885025,1.976480827,WALKING
15399,-0.60140872,-0.964105368,-0.141819,1.145121931,WALKING
15400,-0.655354023,-0.991767347,-0.035375595,1.189261451,WALKING
15401,-0.6621719,-0.984891415,0.051837921,1.187926721,WALKING
15402,-0.704321742,-1.072615862,0.15092659,1.292034341,WALKING
15403,-0.702626526,-1.015470505,0.295342445,1.269681669,WALKING
15404,-0.617609143,-1.061267018,0.449139595,1.307461324,WALKING
15405,-0.608664989,-0.957108259,-0.254295349,1.162409314,WALKING
15406,-0.572381258,-1.020968795,0.585983276,1.308959123,WALKING
15407,-0.462453723,-1.000986099,0.923749924,1.438454218,WALKING
15408,-0.409461439,-0.972482622,1.025334358,1.471289117,WALKING
15409,-0.351779461,-0.943312049,1.112457275,1.500382485,WALKING
15410,-0.339512169,-0.948316932,1.206682205,1.57183188,WALKING
15411,-0.30808866,-0.958912492,1.275730133,1.625398155,WALKING
15412,-0.315304071,-2.122895241,0.187188148,2.154330584,WALKING
15413,-0.528701246,-1.000031114,0.734619141,1.348796692,WALKING
15414,0.106274009,-1.014340997,0.396917343,1.094406323,WALKING
15415,-0.591487169,-0.949834585,-0.341573715,1.169921114,WALKING
15416,-0.623285532,-1.038856506,-0.578203201,1.342395857,WALKING
15417,-0.325197518,-1.912302375,0.491268158,2.000999301,WALKING
15418,-0.440978497,-1.882452011,0.220099449,1.945901173,WALKING
15419,-0.53805095,-1.897032261,-0.154865265,1.977931615,WALKING
15420,-0.671025157,-1.910137653,-0.473210335,2.079141322,WALKING
15421,-0.692213893,-1.856863976,-0.800806999,2.137380581,WALKING
15422,-0.762833953,-1.809123993,-1.05386734,2.228336068,WALKING
15423,-0.588573217,-0.99242878,-0.498252869,1.256817105,WALKING
15424,-0.741067708,-1.74536097,-1.178628922,2.232629033,WALKING
15425,-0.654157996,-1.554543495,-1.090303421,2.008305184,WALKING
15426,-0.651641488,-1.458200097,-1.005404472,1.887279075,WALKING
15427,-0.588955581,-1.321325898,-0.929952621,1.719762392,WALKING
15428,-0.588707566,-1.263783455,-0.910544395,1.665177563,WALKING
15429,-0.563758373,-1.142009974,-0.823877335,1.516833592,WALKING
15430,-0.582188725,-1.079469442,-0.705899239,1.415094246,WALKING
15431,-0.690846324,-1.66005528,-1.200306892,2.161894727,WALKING
15432,0.351329923,-1.158483028,-0.322681427,1.252852324,WALKING
15433,0.305509865,-0.946980119,0.356582642,1.057004637,WALKING
15434,0.619829953,-0.911620438,0.296415329,1.141535387,WALKING
15435,-1.176777482,-0.757228494,1.478481293,2.035708026,WALKING
15436,-0.88073045,-0.787916481,2.057661057,2.372860622,WALKING
15437,-1.170349598,-1.075961471,0.221423149,1.605129116,WALKING
15438,-1.191748977,-1.064984679,0.164403915,1.606700544,WALKING
15439,-1.223403931,-0.998733282,0.097806931,1.582324727,WALKING
15440,-1.222355008,-0.948879242,0.055106163,1.548405719,WALKING
15441,-1.156580567,-0.876802802,-0.020011902,1.451503441,WALKING
15442,-0.602707803,-0.82011956,2.26127243,2.479759221,WALKING
15443,-0.375521839,-0.778788507,2.176272392,2.341727934,WALKING
15444,-0.221931696,-0.644691348,2.01788044,2.129958235,WALKING
15445,-0.149811208,-0.518235803,1.903535843,1.978499545,WALKING
15446,-0.050103784,-0.36809051,1.836952209,1.874138317,WALKING
15447,0.009070933,-0.240047455,1.756056786,1.772410928,WALKING
15448,0.054999352,-0.160603762,1.718361855,1.72672695,WALKING
15449,0.083953738,-0.108207941,1.622108459,1.627879923,WALKING
15450,0.013401747,-0.09015131,1.48758316,1.490372613,WALKING
15451,-0.076467931,-0.045346737,1.320708275,1.323697102,WALKING
15452,-0.970480323,-0.613314986,0.284903526,1.182859818,WALKING
15453,-0.958846688,-0.606993794,0.166985512,1.14704516,WALKING
15454,-1.026227474,-0.692675471,0.112402916,1.243212191,WALKING
15455,-0.922579706,-0.119791269,0.703707695,1.166493798,WALKING
15456,-0.948951006,-0.138933539,0.855649948,1.285281049,WALKING
15457,-1.031223774,-0.113510966,0.957286835,1.411632139,WALKING
15458,-1.360201359,-0.694622993,0.61153698,1.645182761,WALKING
15459,-1.03875196,-0.137058616,0.929737091,1.400786121,WALKING
15460,-0.892872632,-0.121952176,0.779265404,1.191364108,WALKING
15461,-0.791553497,-0.177130342,0.662354469,1.047208451,WALKING
15462,-1.074258327,-0.72192955,0.011029243,1.294347277,WALKING
15463,-1.070341825,-0.763850451,-0.01749897,1.315068572,WALKING
15464,-1.114579797,-0.817087173,-0.035429955,1.382452478,WALKING
15465,-0.241612434,-0.100589752,1.104616165,1.135196784,WALKING
15466,-1.019686699,-0.14082706,0.881972313,1.35553251,WALKING
15467,-0.936446428,-0.554997921,0.360840797,1.146804555,WALKING
15468,-1.471955538,-0.690176129,-0.311870575,1.655372904,WALKING
15469,-1.51282239,-0.609192848,-1.795670033,2.425732544,WALKING
15470,-0.933949411,-2.152415514,0.295935631,2.364895758,WALKING
15471,-0.908540547,-2.094290495,0.26281929,2.297949647,WALKING
15472,-0.824586034,-2.023960829,0.165677071,2.191759215,WALKING
15473,-0.721386611,-1.868323445,-0.005174637,2.002762571,WALKING
15474,-0.632045746,-1.746899724,-0.200791359,1.868544257,WALKING
15475,-0.489688396,-1.574464679,-0.497877121,1.722386536,WALKING
15476,-0.403462231,-1.375171185,-0.897673607,1.691063412,WALKING
15477,-0.265110016,-1.233405352,-1.20152092,1.7421896,WALKING
15478,-0.144002318,-1.004693985,-1.497727394,1.809235755,WALKING
15479,-0.025779963,-0.855056942,-1.70596981,1.908433906,WALKING
15480,0.093458951,-0.75948298,-1.729014874,1.890777989,WALKING
15481,0.173149347,-0.732840896,-1.635913372,1.800902284,WALKING
15482,0.157547534,-0.800036788,-1.383178711,1.605634901,WALKING
15483,0.102271855,-0.917571187,-1.075831413,1.417677553,WALKING
15484,-0.0900231,-1.137817025,-0.852571487,1.424643774,WALKING
15485,-0.278228819,-1.412925959,-0.557589531,1.544239983,WALKING
15486,-0.516167283,-1.752693176,-0.275817871,1.84781967,WALKING
15487,-1.398596525,-0.575978756,-2.065743446,2.56029681,WALKING
15488,-1.199119806,-0.535026431,-2.012552738,2.403021039,WALKING
15489,-0.832436919,-0.475958586,-1.636357307,1.896616207,WALKING
15490,-0.439497679,-0.434152007,-1.007991791,1.182240934,WALKING
15491,-1.150894642,-1.108569503,0.241379738,1.616090653,WALKING
15492,0.378669262,-0.497365355,1.040057182,1.213458549,WALKING
15493,-1.542124033,-0.665872455,-1.210372925,2.070394957,WALKING
15494,0.669872165,-0.64137125,2.262976646,2.445638792,WALKING
15495,0.779408455,-1.132649302,4.199931145,4.419252607,WALKING
15496,-1.592221498,-3.260757923,2.01749897,4.151868691,WALKING
15497,-1.515969753,-3.051966667,1.272285461,3.637495722,WALKING
15498,-1.297515869,-2.798915863,0.650547028,3.152885801,WALKING
15499,-1.034926772,-2.463860273,0.219284058,2.68137397,WALKING
15500,-0.817168713,-2.072284937,-0.077902794,2.228945583,WALKING
15501,0.820597887,-0.882445574,3.336192131,3.547149421,WALKING
15502,-0.891547501,-0.543600202,0.46309185,1.14228376,WALKING
15503,-0.89799118,-0.551763654,0.542620659,1.185440201,WALKING
15504,-0.863526702,-0.533836126,0.558745384,1.158816542,WALKING
15505,0.148005188,-1.497606397,-1.482928753,2.112772619,WALKING
15506,0.214659214,-1.522614598,-1.35132122,2.047071771,WALKING
15507,0.315323055,-1.494171143,-1.195433617,1.939339466,WALKING
15508,0.421173394,-1.424657226,-0.933879852,1.754755486,WALKING
15509,0.506855309,-1.42562747,-0.802546501,1.712716227,WALKING
15510,0.794630229,-1.022789478,0.536486626,1.401910631,WALKING
15511,1.117457032,-0.938041449,0.83617878,1.681614382,WALKING
15512,1.39644742,-0.770823002,1.191484451,1.990946683,WALKING
15513,1.570812225,-0.579916716,1.538830757,2.274149191,WALKING
15514,1.708866119,-0.378719091,1.774083138,2.492192317,WALKING
15515,1.730997086,-0.333370209,1.911634445,2.600352449,WALKING
15516,1.695520878,-0.328504086,2.00647068,2.647381833,WALKING
15517,1.612790585,-0.447437763,2.034550667,2.634519014,WALKING
15518,1.446440458,-0.66817832,2.080750465,2.620720276,WALKING
15519,1.197768211,-0.99384737,2.055253029,2.578070266,WALKING
15520,0.949136496,-1.326519251,1.972602844,2.559624072,WALKING
15521,0.65784806,-1.640164137,1.934715271,2.620310219,WALKING
15522,0.786345124,-0.864447355,0.294146538,1.205043597,WALKING
15523,0.947410882,-0.937471926,0.277494431,1.361412557,WALKING
15524,1.065620422,-0.904033542,0.387480736,1.450160284,WALKING
15525,1.19360292,-0.92285955,0.388083458,1.557872411,WALKING
15526,1.237504601,-0.947115481,0.456371307,1.623798061,WALKING
15527,1.275826573,-0.944437683,0.387594223,1.633990595,WALKING
15528,0.084913671,-1.495588541,-1.577111244,2.175149487,WALKING
15529,1.252433062,-0.988861799,0.326608658,1.628836839,WALKING
15530,1.17448473,-1.083046198,0.115364075,1.601784104,WALKING
15531,1.10158062,-1.083635807,-0.03365612,1.545599935,WALKING
15532,1.009698391,-1.156379461,-0.178386688,1.54548572,WALKING
15533,0.909436822,-1.218690395,-0.315213203,1.552945903,WALKING
15534,0.810606658,-1.264958501,-0.447573662,1.567649625,WALKING
15535,0.686674654,-1.349377155,-0.610082626,1.632342366,WALKING
15536,1.217974544,-0.997658789,0.206339836,1.587879459,WALKING
15537,-0.029688537,-1.415190578,-1.709233284,2.219262084,WALKING
15538,-0.031969368,-1.380703568,-1.837405205,2.298569614,WALKING
15539,-0.097622097,-1.354964137,-1.893478394,2.330390163,WALKING
15540,-1.264602065,-0.720136762,1.112700462,1.831916389,WALKING
15541,-1.32884419,-0.824169159,1.344233513,2.06204884,WALKING
15542,-1.254491925,-1.002306938,1.510489464,2.204528886,WALKING
15543,-1.059919596,-1.155348063,1.486807823,2.160753618,WALKING
15544,-0.419448674,-0.491880894,-0.920082092,1.124471013,WALKING
15545,-0.423265278,-0.408580601,-0.817216873,1.006943405,WALKING
15546,-1.031436205,-0.784082174,0.90681076,1.581439615,WALKING
15547,-0.953761339,-1.190147281,1.274168968,1.987364537,WALKING
15548,-0.809857309,-1.061698675,0.808082581,1.560791592,WALKING
15549,-0.822503805,-0.959671855,0.643136024,1.418134875,WALKING
15550,-0.787641883,-0.857531786,0.545149803,1.285662789,WALKING
15551,-0.835825026,-0.715988874,0.572944641,1.240769561,WALKING
15552,-0.796919703,-0.624459743,0.593637466,1.173642376,WALKING
15553,-0.858850121,-0.558168054,0.601294518,1.18774164,WALKING
15554,-0.860614061,-1.16386807,1.012432098,1.766426959,WALKING
15555,0.495804846,-0.890214205,0.298803329,1.061879092,WALKING
15556,-0.350055456,-0.570052147,-1.069655418,1.261610473,WALKING
15557,-0.389932811,-0.750550151,-1.434828281,1.665564566,WALKING
15558,0.368593752,-1.053606153,0.420742989,1.192883876,WALKING
15559,-0.116348058,-1.023082733,0.45925808,1.127454271,WALKING
15560,-0.662431598,-0.890860319,0.599662781,1.261761935,WALKING
15561,-0.157216549,-1.32352984,-2.001965523,2.405060131,WALKING
15562,-0.160445273,-1.24678421,-2.094643593,2.442896914,WALKING
15563,-0.202746987,-1.196103811,-2.169238091,2.485430458,WALKING
15564,-0.399667263,-0.652707934,-1.25279808,1.468081946,WALKING
15565,-0.19549793,-1.153326631,-2.194701195,2.486985141,WALKING
15566,-0.20937711,-1.064427614,-2.236065865,2.485324017,WALKING
15567,-0.281838953,-0.989366412,-2.186263561,2.416201037,WALKING
15568,-0.356360435,-0.960294783,-2.119797707,2.354294193,WALKING
15569,-0.413681149,-0.9487167,-1.982829094,2.236695484,WALKING
15570,-0.444740564,-0.892830849,-1.848314762,2.100287731,WALKING
15571,-0.45405978,-0.832270563,-1.643291473,1.897169323,WALKING
15572,-0.226081669,-1.106197,-2.24889183,2.516406006,WALKING
15573,-0.952808082,-2.25991106,0.32388401,2.473851672,WALKING
15574,0.497153491,-1.209595561,0.086868286,1.310659801,WALKING
15575,0.671609402,-1.206734419,0.903428078,1.650287683,WALKING
15576,-0.930360079,-0.676400423,-1.619303703,1.986260781,WALKING
15577,-0.815966725,-0.673024178,-1.777130604,2.068080372,WALKING
15578,-0.721836269,-0.724408865,-1.877456665,2.137910038,WALKING
15579,-0.581938386,-0.746714234,-1.968131065,2.183981301,WALKING
15580,-0.526586175,-0.792308807,-2.013268471,2.226723194,WALKING
15581,-0.530576587,-0.891849875,-1.968600273,2.225375193,WALKING
15582,-0.471409291,-0.932915568,-1.897472382,2.166323987,WALKING
15583,-0.465764791,-1.061654568,-1.890863419,2.217974691,WALKING
15584,-0.43286258,-1.163039923,-1.877028465,2.250170601,WALKING
15585,-0.403630555,-1.266783118,-1.822464943,2.255889084,WALKING
15586,-0.426796317,-1.343063116,-1.741477013,2.240249052,WALKING
15587,-0.419420272,-1.405644298,-1.638953209,2.199526512,WALKING
15588,-0.371615589,-1.3877877,-1.544742584,2.109569268,WALKING
15589,-0.358330071,-1.398137331,-1.432573318,2.033581754,WALKING
15590,-0.308846384,-1.379441023,-1.33472538,1.944154177,WALKING
15591,-0.249451622,-1.364064217,-1.284742355,1.890359812,WALKING
15592,-0.216184333,-1.421517849,-1.31022501,1.945286158,WALKING
15593,0.861405134,-1.299776554,-0.313136101,1.590437711,WALKING
15594,0.825826943,-1.282926202,-0.396294594,1.576368987,WALKING
15595,0.786786973,-1.308406115,-0.475963593,1.599219073,WALKING
15596,0.683065057,-1.330049038,-0.546035767,1.591779939,WALKING
15597,0.545376897,-1.405117273,-0.613725662,1.627405819,WALKING
15598,0.384613693,-1.475117445,-0.741196632,1.695072747,WALKING
15599,-0.983406782,-0.710496545,-1.468660355,1.90495603,WALKING
15600,0.257825315,-1.497327209,-0.882831573,1.75722914,WALKING
15601,0.026414365,-1.505519867,-1.107098579,1.868944904,WALKING
15602,-0.042733267,-1.502577066,-1.202795029,1.925170084,WALKING
15603,-0.087189525,-1.500820756,-1.261274338,1.962365386,WALKING
15604,-0.141578257,-1.467932463,-1.34598875,1.99663613,WALKING
15605,-0.139608681,-1.457944155,-1.348023415,1.990542355,WALKING
15606,-0.194924042,-1.427688837,-1.303386688,1.942963627,WALKING
15607,0.1325683,-1.516984224,-0.946562767,1.792985377,WALKING
15608,0.809653223,-1.341093302,-0.233659744,1.583877035,WALKING
15609,-1.017082095,-0.677181125,-1.308442116,1.790265632,WALKING
15610,-1.197409391,-0.743741989,-1.104151726,1.790556458,WALKING
15611,-1.090197325,-0.49389565,1.787033081,2.150802258,WALKING
15612,-0.952961922,-0.625174403,2.146043777,2.429914269,WALKING
15613,-0.81162858,-0.676744699,2.184509277,2.426686037,WALKING
15614,-0.685574293,-0.642842054,2.011045456,2.219811218,WALKING
15615,-0.64554888,-0.591675758,1.806268692,2.007341562,WALKING
15616,-0.612098098,-0.499167204,1.481528282,1.67891573,WALKING
15617,-0.545304,-0.411616802,1.278595924,1.449686995,WALKING
15618,-0.538312912,-0.338292599,1.029920578,1.210354936,WALKING
15619,-0.554487824,-0.200078368,0.87678051,1.056518889,WALKING
15620,-0.936575055,-0.814924121,-0.565322876,1.364134931,WALKING
15621,-0.859456539,-0.828841567,-0.276563644,1.225614677,WALKING
15622,-0.753947258,-0.753877282,0.083776474,1.069479276,WALKING
15623,-0.641668558,-0.70465225,0.421253204,1.04198253,WALKING
15624,-0.468184501,-0.659762263,0.737088203,1.094432269,WALKING
15625,-0.309894383,-0.545743704,1.003908157,1.183935094,WALKING
15626,-0.118754238,-0.454892755,1.087796211,1.18504455,WALKING
15627,0.019248158,-0.340558529,1.105024338,1.156472823,WALKING
15628,-1.286116719,-0.778396726,-0.985974312,1.797816181,WALKING
15629,-1.344684005,-0.882167459,-0.817725182,1.804180969,WALKING
15630,-1.382512569,-0.898053348,-0.678458214,1.782735642,WALKING
15631,-1.411426783,-0.92039299,-0.431819916,1.739458898,WALKING
15632,-1.365515471,-0.917071223,-0.213079453,1.658630454,WALKING
15633,-1.312900186,-0.880042553,0.095088005,1.58342146,WALKING
15634,-1.117240071,-0.698262334,-1.229637146,1.802166245,WALKING
15635,-1.23029995,-0.816770315,0.45194149,1.544345436,WALKING
15636,-0.910550475,-0.527331233,1.006849289,1.456339894,WALKING
15637,-0.73873651,-0.386789918,1.146532059,1.417700192,WALKING
15638,-0.603568256,-0.2161448,1.172558784,1.336378433,WALKING
15639,-0.451427817,-0.094419599,1.147285461,1.236513674,WALKING
15640,-0.362492204,0.033760071,1.079093933,1.138852078,WALKING
15641,0.132674962,-0.241610646,1.016098976,1.052822625,WALKING
15642,-1.088760138,-0.695560098,0.771396637,1.50474425,WALKING
15643,0.741776943,-1.405287147,-0.184332848,1.599701096,WALKING
15644,0.649658322,-1.487530828,-0.155633926,1.630651961,WALKING
15645,0.479709625,-1.542156339,-0.207518578,1.628321669,WALKING
15646,0.324791908,-0.885381103,1.814558983,2.044997257,WALKING
15647,0.053315587,-0.971532047,1.213152885,1.555138898,WALKING
15648,-0.267174035,-0.969819069,0.558488846,1.150582801,WALKING
15649,-0.584544063,-0.944561601,-0.08966732,1.114418506,WALKING
15650,-0.801942647,-0.935562253,-0.594955444,1.368342325,WALKING
15651,-0.96230793,-0.845135927,-0.844753265,1.534242278,WALKING
15652,-0.9892295,-0.731980801,-0.781475067,1.457763416,WALKING
15653,-0.896799505,-0.595778584,-0.304160118,1.118800631,WALKING
15654,-0.835229814,-0.486987948,0.406912804,1.048972895,WALKING
15655,-0.631403267,-0.478137255,1.220427513,1.454898153,WALKING
15656,-0.426398039,-0.544169545,1.868448257,1.992243628,WALKING
15657,-0.125935495,-0.614103317,2.308980942,2.392566744,WALKING
15658,0.086503685,-0.691253543,2.428114891,2.52607527,WALKING
15659,0.29204157,-0.693155766,2.272154808,2.393416108,WALKING
15660,0.452073157,-0.640099406,2.135388374,2.27463863,WALKING
15661,0.543977439,-0.555571079,1.948298454,2.09772199,WALKING
15662,0.602793515,-0.462117314,1.805420876,1.958687564,WALKING
15663,0.410411686,-0.201031685,1.044333458,1.139949061,WALKING
15664,0.377151906,-0.272192597,1.205105782,1.291747775,WALKING
15665,0.425741106,-0.341862917,1.289290428,1.400141261,WALKING
15666,0.393506497,-0.361982226,1.353168488,1.454971976,WALKING
15667,0.40371868,-0.370697498,1.351273537,1.45819943,WALKING
15668,0.427662194,-0.410183191,1.253836632,1.386813434,WALKING
15669,0.547405481,-0.891097665,2.241984367,2.473904144,WALKING
15670,0.39680019,-0.354540467,1.234399796,1.3442069,WALKING
15671,0.453991741,-0.303653598,1.008008957,1.146471136,WALKING
15672,0.530663788,-0.267384768,0.979408264,1.145573751,WALKING
15673,0.568090022,-0.298050165,1.056130409,1.235706929,WALKING
15674,0.624965072,-0.284079909,1.153060913,1.341950895,WALKING
15675,0.606020033,-0.333601356,1.359957695,1.525789985,WALKING
15676,0.65429163,-0.359324694,1.594151497,1.760264403,WALKING
15677,0.423324138,-0.353054523,1.157632828,1.282171824,WALKING
15678,0.717420816,-0.922558546,2.584113121,2.836097234,WALKING
15679,0.75454098,-1.00227809,2.881668091,3.142913369,WALKING
15680,0.773101747,-1.118085027,3.138222694,3.419976918,WALKING
15681,0.12866582,-1.02686429,-0.818705559,1.319577188,WALKING
15682,0.050426465,-1.003167629,-0.849704742,1.31563151,WALKING
15683,-0.109182425,-1.064334512,-0.727284431,1.293704525,WALKING
15684,-0.214553893,-1.096363544,-0.638286591,1.286645315,WALKING
15685,-0.318702281,-1.222210884,-0.531282425,1.370266983,WALKING
15686,-0.422347158,-1.321918011,-0.521165848,1.482382606,WALKING
15687,0.195440739,-1.089971185,-0.820969582,1.378486605,WALKING
15688,-0.464837074,-1.458351135,-0.46797657,1.600582272,WALKING
15689,-0.414580613,-1.602651954,-0.437459946,1.71223292,WALKING
15690,-0.345698804,-1.671924591,-0.392132759,1.75174416,WALKING
15691,-0.251846343,-1.702197075,-0.359207153,1.757820025,WALKING
15692,-0.083177686,-1.705283403,-0.348312378,1.742478558,WALKING
15693,0.112341404,-1.693080425,-0.302038193,1.723475845,WALKING
15694,0.304986358,-1.637112379,-0.233551979,1.681576685,WALKING
15695,-0.476809889,-1.519690514,-0.461603165,1.658277543,WALKING
15696,-0.988106251,-0.843062639,-0.801679611,1.526367838,WALKING
15697,0.220702052,-1.124597907,-0.85767746,1.431446986,WALKING
15698,0.087558053,-1.355074406,-0.792568207,1.572277781,WALKING
15699,0.649425268,-1.31285584,3.323859215,3.632269774,WALKING
15700,0.487314463,-1.578244686,3.414735794,3.793250877,WALKING
15701,0.449331373,-1.775092602,3.453938484,3.909289383,WALKING
15702,0.306824803,-2.042044401,3.321832657,3.911350022,WALKING
15703,0.135231465,-2.260349512,3.026968956,3.780212762,WALKING
15704,-0.087851949,-2.369162321,2.595929146,3.515607515,WALKING
15705,0.170771211,-1.220588207,-0.847420692,1.495700574,WALKING
15706,-0.238247439,-2.421014309,2.155694008,3.25039825,WALKING
15707,-0.182089299,-2.299192905,1.129734039,2.568217968,WALKING
15708,-0.178514272,-2.14243269,0.550187111,2.219141959,WALKING
15709,-0.154472247,-1.971214056,0.045556068,1.977782062,WALKING
15710,-0.131422535,-1.793898821,-0.39622879,1.841831186,WALKING
15711,-0.069741935,-1.643254042,-0.618453026,1.757165879,WALKING
15712,0.061154641,-1.511162996,-0.720641136,1.675314042,WALKING
15713,-0.24525103,-2.410510302,1.677717209,2.947107568,WALKING
15714,0.596972764,-1.176489234,0.428905487,1.387250271,WALKING
15715,-1.162710667,-0.360012531,1.321940422,1.796950638,WALKING
15716,-0.704357862,-0.335752845,0.688432693,1.040571739,WALKING
15717,-0.261559337,-1.333233237,1.490566254,2.016856938,WALKING
15718,-0.123578161,-1.189187765,1.474612236,1.898399418,WALKING
15719,-0.007737979,-0.996083498,1.398535728,1.717016131,WALKING
15720,0.213681653,-0.833225667,1.270713806,1.534483118,WALKING
15721,0.343785644,-0.633036613,1.027728081,1.255049374,WALKING
15722,0.109718919,-1.756554604,-1.074065208,2.061828894,WALKING
15723,0.205431283,-1.653324723,-1.264472961,2.091548833,WALKING
15724,0.337222934,-1.495471954,-1.4497509,2.109960508,WALKING
15725,0.466621369,-1.359353662,-1.655072212,2.191994961,WALKING
15726,0.647506118,-1.20877409,-1.806299686,2.267844247,WALKING
15727,0.731612921,-1.096552372,-1.879554749,2.29573749,WALKING
15728,0.762406945,-0.226413846,-0.867284775,1.17673721,WALKING
15729,0.766929269,-0.186859727,-0.839055061,1.152002802,WALKING
15730,0.785406828,-0.107488632,-0.689759254,1.050802322,WALKING
15731,0.746852636,-0.998179197,-1.924098492,2.292663424,WALKING
15732,0.753249884,-0.964303732,-1.96381855,2.313838882,WALKING
15733,0.634773612,-0.94303,-1.948548317,2.255899746,WALKING
15734,-0.618320704,-1.031024814,-1.510514259,1.930540335,WALKING
15735,-0.507645428,-1.00699389,-1.614118099,1.96903982,WALKING
15736,-0.404983699,-1.00747931,-1.700000763,2.01718342,WALKING
15737,-0.224312514,-0.966558695,-1.744192123,2.006678344,WALKING
15738,-0.087547988,-0.954930902,-1.782565117,2.024128472,WALKING
15739,0.108204424,-0.918663144,-1.785180092,2.010601435,WALKING
15740,-0.314913034,-1.504638195,1.473944664,2.129699319,WALKING
15741,0.289252222,-0.905799508,-1.851401329,2.081304033,WALKING
15742,0.914608836,0.081926107,0.534753799,1.06263015,WALKING
15743,0.914549947,0.053493977,0.513360977,1.050144135,WALKING
15744,0.977237165,0.072695613,0.434539795,1.071961735,WALKING
15745,0.983926415,0.096679568,0.297139168,1.032351595,WALKING
15746,1.009965539,0.054849267,0.229239464,1.037106342,WALKING
15747,1.014199615,0.045569777,0.10155201,1.020289309,WALKING
15748,0.445614249,-0.924733877,-1.946559906,2.200636333,WALKING
15749,-0.716646552,-0.993683636,-1.395142078,1.85672046,WALKING
15750,-0.35279879,-1.597931266,1.514467239,2.22967763,WALKING
15751,-0.110391423,-1.59579277,1.41394043,2.134939899,WALKING
15752,0.724183917,-1.24589324,1.444821358,2.040637417,WALKING
15753,0.76251781,-1.279327869,1.952537537,2.455710903,WALKING
15754,0.82134366,-1.350553155,2.448162079,2.914120244,WALKING
15755,0.879300714,-1.504775047,2.871748924,3.359234968,WALKING
15756,0.918792903,-1.648545027,3.18245697,3.699988307,WALKING
15757,0.946859241,-1.81854713,3.433969498,3.99947529,WALKING
15758,0.929617167,-1.931871891,3.623755455,4.210453738,WALKING
15759,0.867509365,-1.985640764,3.706151962,4.293122886,WALKING
15760,0.777280271,-1.968829155,3.792383194,4.34311215,WALKING
15761,0.758496225,-1.794861078,3.827317238,4.294787545,WALKING
15762,0.777455151,-1.579192758,3.892268181,4.271772216,WALKING
15763,0.757859647,-1.345507026,3.897408485,4.192199101,WALKING
15764,0.777725518,-1.077059269,3.835489273,4.05905058,WALKING
15765,0.852359951,-0.829959869,3.680075645,3.867597139,WALKING
15766,0.885920465,-0.597473681,3.473073959,3.633740854,WALKING
15767,0.818924785,-0.468438208,3.125842094,3.265112702,WALKING
15768,0.762803853,-0.414412856,2.505309105,2.651448933,WALKING
15769,0.069962919,-1.502892494,1.307724953,1.99342048,WALKING
15770,0.244989336,-1.392001987,1.207374573,1.858882101,WALKING
15771,0.290801585,-1.235877633,1.112936974,1.688368382,WALKING
15772,0.220972359,-1.019948483,0.776776314,1.300963156,WALKING
15773,-0.010764122,-1.883005857,-0.861750603,2.070855144,WALKING
15774,-0.130869985,-2.003005266,-0.583137512,2.090264674,WALKING
15775,-0.273304462,-1.644237399,1.468505859,2.221423285,WALKING
15776,-0.108534113,-0.701635897,-0.906767845,1.151651211,WALKING
15777,-0.218181953,-0.720850348,-1.625668526,1.79165475,WALKING
15778,-0.089958623,-0.682930589,-1.539896965,1.686940842,WALKING
15779,0.03638605,-0.640181065,-1.09354496,1.267673586,WALKING
15780,-0.227398962,-2.098450661,-0.338801384,2.137753924,WALKING
15781,-0.283348441,-2.131184101,-0.068872452,2.151040545,WALKING
15782,0.647015989,-0.420943379,1.680599213,1.849388205,WALKING
15783,-0.209488377,-0.703090549,-1.354101181,1.540068735,WALKING
15784,-0.791926384,-0.940527439,-1.287149429,1.780026099,WALKING
15785,-0.824203134,-0.887230039,-1.242713928,1.735173148,WALKING
15786,0.65170604,0.193619251,-1.020018578,1.225825059,WALKING
15787,0.172596037,-1.587008238,-0.573911667,1.696395927,WALKING
15788,0.181957334,-1.559631705,-0.493328094,1.645883391,WALKING
15789,0.216121197,-1.504228115,-0.458242416,1.587260756,WALKING
15790,0.224986374,-1.465624332,-0.441046715,1.54699572,WALKING
15791,0.184483677,-1.40120697,-0.464404106,1.487644573,WALKING
15792,0.170923889,-1.321441293,-0.419197083,1.396835087,WALKING
15793,0.152449578,-1.298588276,-0.387904167,1.363833577,WALKING
15794,0.11384216,-1.276843905,-0.266251564,1.309267082,WALKING
15795,0.084198982,-1.286314964,-0.152277946,1.298030904,WALKING
15796,0.005853146,-1.340555429,0.022348404,1.340754478,WALKING
15797,-0.090361923,-1.476665139,0.248156548,1.500095624,WALKING
15798,-0.281039119,-1.671041846,0.571998596,1.788447995,WALKING
15799,-0.414283097,-1.931983948,0.984400749,2.207541006,WALKING
15800,-0.597292304,-2.26403904,1.40880394,2.73264696,WALKING
15801,-0.720817089,-2.595489979,1.97815609,3.342042343,WALKING
15802,-0.890288413,-2.931025028,2.54288578,3.981179381,WALKING
15803,-0.49839282,-2.633543968,3.492271423,4.402261797,WALKING
15804,-0.974332094,-0.816056132,-1.002382278,1.618654031,WALKING
15805,-0.937511802,-0.825721264,-1.036873817,1.623530504,WALKING
15806,0.924695432,-0.251532555,0.443631172,1.056001366,WALKING
