ax,ay,az,gx,gy,gz,aMagnitude,gMagnitude,Activity
-1.084635973,-2.713335991,2.881530762,-26.16805077,-123.0890274,-90.64979553,4.103881934,155.0904929,WALKING
-1.215055704,-2.433418751,2.427311897,-26.53425217,-119.732193,-88.2694931,3.645508226,151.1005228,WALKING
-1.251081467,-2.129606962,1.711667061,-28.0600853,-115.4064407,-86.19435883,3.005034904,146.7497272,WALKING
-1.165708184,-1.899177313,0.911447525,-29.34178543,-112.9040756,-85.58402252,2.407589381,144.6820499,WALKING
1.161770463,-2.366639137,0.066146851,24.77954292,138.1947784,24.00899696,2.637246068,142.4368438,WALKING
-2.718149662,2.46195817,2.57292366,146.9454346,49.29206467,95.21966553,4.479900867,181.9050661,WALKING
-2.807153225,0.532376051,-1.170385361,-17.8141098,9.933178902,60.92655182,3.087609979,64.24994372,WALKING
-3.166992903,-0.039773703,-0.334837437,-11.77180862,7.613911629,48.84194565,3.184892793,50.81419864,WALKING
-2.432141066,-0.01442647,1.610464096,-12.56524181,-38.7638092,6.194885731,2.917038377,41.21765174,WALKING
-2.709178448,0.002150059,0.34187603,-6.339839935,-54.31968689,11.38272095,2.730665066,55.86043582,WALKING
-2.661627293,-0.053269863,-0.541298866,-0.236504272,-68.90665436,15.46432686,2.716634312,70.62101921,WALKING
-2.200004578,-0.084523916,-1.18654108,4.585130692,-80.93022919,17.78359413,2.50100863,82.98784031,WALKING
-1.555671692,-0.085558653,-1.904061317,7.087498665,-89.10107422,18.39392853,2.460261002,91.25552406,WALKING
-0.925783753,-0.217058659,-2.623493671,6.171998024,-92.39687347,17.60049438,2.790503371,94.2605601,WALKING
-0.596990764,-0.446011066,-3.471150398,1.106229663,-90.6879425,16.07466125,3.550240686,92.10820482,WALKING
-2.040043354,-0.08174634,3.210969925,-19.21787834,-23.07823753,1.312217116,3.805100158,30.06083514,WALKING
-3.485245466,-1.179943442,-2.583677292,8.125065804,-16.85283661,88.38393402,4.496063927,90.34242962,WALKING
-1.93275702,0.077823758,-1.969326019,-0.175470889,-5.752393723,96.50136566,2.760407797,96.6728214,WALKING
-1.092328191,0.712307811,-0.722917557,-4.814006329,7.369777679,98.14926147,1.491030881,98.54321797,WALKING
-0.582845092,1.141389966,0.834736824,-8.231873512,22.92565536,99.30889893,1.5294656,102.2526617,WALKING
-0.511600912,1.311270595,2.26202774,-8.781173706,39.28259277,100.5905991,2.664195106,108.3452801,WALKING
-0.454865396,1.424338341,4.040425301,-5.302272797,56.42533493,101.6892014,4.308210632,116.4157472,WALKING
-1.056278944,3.194399357,2.521486282,156.7031403,69.18131256,99.18682861,4.20449825,197.9392714,WALKING
-1.973743081,2.922971725,2.3114748,153.2318726,63.26107407,96.44033051,4.216911335,191.7881842,WALKING
-2.692042828,-0.597818255,-2.591485023,4.463064194,-13.38156319,93.26659393,3.784214037,94.32731693,WALKING
-2.906651735,0.257213831,-0.709296227,-14.57934284,7.980111122,54.70114517,3.002979254,57.17040051,WALKING
3.942563057,-1.23481226,0.64637661,18.98137474,-27.22850609,-16.32642365,4.181670419,36.98967748,WALKING
2.735006332,-2.854227304,-1.46096611,-1.884404778,-13.74013424,-11.0775547,4.214415157,17.74977432,WALKING
-3.612303257,-0.4094069,-0.252051353,-9.452541351,8.773545265,44.63827133,3.644156791,46.46397424,WALKING
-4.085952759,-0.912676096,-0.254415512,-9.025307655,12.86277962,42.13590622,4.194367039,44.97045553,WALKING
0.307270408,-4.14171648,0.583097458,4.890297413,115.9252319,119.930542,4.193832752,166.8709361,WALKING
0.832387209,-3.787000418,-0.276080132,2.509996653,111.4087677,114.9944687,3.887217626,160.1310133,WALKING
1.179592609,-3.377931356,-0.902178764,1.22829628,108.7843246,112.0648727,3.689957384,156.1860228,WALKING
1.431886196,-3.037885189,-1.565845013,-1.335104704,104.4509583,105.1681061,3.705524943,148.2299421,WALKING
1.539546371,-2.928005457,-2.33899498,-5.241239548,98.59175873,98.33236694,4.051458564,139.3451107,WALKING
3.512853146,-2.109267473,-0.448862076,11.97016716,-22.4068718,-14.25128841,4.12196842,29.12819986,WALKING
-3.600800276,0.921354294,2.199320793,6.843365192,-19.11106873,24.8024292,4.318757728,32.0503524,WALKING
-2.747749805,2.588716269,-1.001588821,11.17673397,-45.66057968,22.23902893,3.905734384,52.00367609,WALKING
-2.495295763,3.078104019,-2.075062752,10.32226658,-56.51688766,19.37046051,4.472930887,60.6293866,WALKING
2.491844654,0.535498857,2.465188026,-147.113266,-45.35541534,-83.14269257,3.545870953,174.9632363,WALKING
1.001216173,-0.428760052,2.557179451,-160.4109192,-14.28943443,-85.21782684,2.779466811,182.2029883,WALKING
-0.619782925,-1.120869517,2.264957428,-169.3828125,10.6655798,-86.49952698,2.602020657,190.4900521,WALKING
-2.013318062,-1.535331011,1.990449905,-173.8382568,29.09002495,-87.47605896,3.220649276,196.7689762,WALKING
-3.194266319,-1.797803402,1.755987167,-173.2889557,40.74739456,-88.2694931,4.064348081,198.6980517,WALKING
-3.143894672,1.834441423,0.473197937,10.13916683,-32.23324203,24.43622971,3.670581062,41.70028679,WALKING
1.105302095,-2.336150169,2.693179131,-4.203672409,-10.39092922,45.49273682,3.732626979,46.85329631,WALKING
-1.876521111,0.376343012,-1.425191402,-57.47053528,-50.35251999,116.5203094,2.386238897,139.338513,WALKING
-1.82641983,0.392702818,-1.962511539,-56.61606598,-51.32905197,119.2591705,2.709515906,141.6432147,WALKING
-4.068801403,-1.492004752,0.569002151,61.02572632,56.54740524,123.2263489,4.370925129,148.6824851,WALKING
-1.226823092,-3.44880724,-0.650854111,117.6570587,69.54750824,29.25786591,3.717926485,139.7714638,WALKING
-1.865136623,-2.156924248,-2.948370934,118.2063522,63.13900757,29.44096756,4.101700622,137.2080411,WALKING
1.520059466,-2.576977253,-1.206413746,3.913764238,-55.90655136,29.68509865,3.225961356,63.41975337,WALKING
1.57989943,-3.094213009,2.217637539,-0.907871187,-46.82021332,32.24850082,4.121668668,56.85879361,WALKING
1.269453049,-2.262714624,2.435136795,-37.70335388,68.02167511,75.0252533,3.558269204,108.0614631,WALKING
0.783463717,-1.810400963,1.049267769,-40.99915695,66.8010025,74.90319061,2.234352231,108.4149103,WALKING
-0.269003391,-1.637518406,-0.725571632,-54.0602951,56.66947174,76.30695343,1.811155308,109.3466766,WALKING
-1.312546611,-1.530365944,-2.537824154,-64.79453278,45.20283127,77.64968872,3.241195761,110.7750044,WALKING
-3.295917749,-1.814858675,-2.107382298,-124.5385666,-19.84346962,98.51546478,4.312521996,160.0278559,WALKING
-3.236423254,-1.841867924,-1.050168037,-127.5826035,-20.33173752,103.2150345,3.869078163,165.3603447,WALKING
-3.059697151,-1.855987072,0.282092094,-128.3760376,-19.29416847,105.5953293,3.589708988,167.3411053,WALKING
-2.754141331,-1.834697723,1.707808495,-126.9722748,-12.0388298,112.1259003,3.723979063,169.8208159,WALKING
-2.421118259,-1.659348488,2.914896011,-123.562027,-5.386193752,115.9710083,4.136649585,169.546042,WALKING
-2.259098053,-1.338278055,3.561304092,-121.5479279,-1.846258998,117.9164429,4.424635466,169.3564139,WALKING
-3.765373707,-0.894858122,-1.076467037,-35.93338776,22.80358696,62.33031082,4.017162119,75.47370125,WALKING
-3.320086479,-0.666940689,-0.355797291,-34.71272278,21.10228348,64.83267975,3.405051516,76.50853452,WALKING
-2.898815632,-0.587355375,0.465623856,-33.79722214,16.15858078,69.59328461,2.994148289,79.03529097,WALKING
-2.553299427,-0.650791168,1.266788483,-33.67515564,13.77828026,71.36325073,2.923631333,80.10349973,WALKING
-3.548235416,-0.451364994,1.164433479,4.157897472,-23.20030594,-17.18088913,3.761596769,29.1671949,WALKING
-4.102205276,-0.345531464,0.378108025,3.852730513,-18.13453674,-15.7771225,4.13405924,24.34384007,WALKING
0.407034397,-2.648591042,2.73865366,193.1934509,30.85998917,38.04666901,3.831570876,199.3077957,WALKING
-0.022492945,-2.703735352,1.245187283,188.9211273,20.73608208,38.04666901,2.976773783,193.8265371,WALKING
-0.469130725,-2.728702545,0.098507881,181.848877,15.36514759,39.3894043,2.770488228,186.6992956,WALKING
-0.871449769,-2.779129505,-0.844735146,176.7220917,14.4496479,40.36593628,3.032583547,181.8485601,WALKING
-1.105801821,-2.812871695,-1.808622837,156.5810699,18.7830143,44.63827133,3.522238124,163.8993849,WALKING
-0.582270384,0.498878002,3.986716747,-90.30648041,28.35762405,118.1605759,4.059781827,151.3979423,WALKING
-1.311161995,-2.916601896,-2.628993511,139.3162689,25.97732162,48.47574615,4.139724542,149.7789771,WALKING
-3.527371407,-0.669893503,0.600933075,-31.72208595,-39.31311035,91.49663544,3.640360821,104.5152892,WALKING
-2.999488831,-0.613389492,1.010943413,-35.07892227,-33.942173,90.15389252,3.224156711,102.5198821,WALKING
-2.53073287,-0.595612764,1.502293587,-36.8488884,-26.7402401,87.77359009,3.00270702,98.87913902,WALKING
-2.27614975,-0.725307226,2.116618156,-37.4592247,-22.28480339,86.55293274,3.191708113,96.90828728,WALKING
-2.294361115,-0.900575638,2.421981812,-36.54372025,-8.620961189,82.82989502,3.455593335,90.94259712,WALKING
-2.306320429,-0.959499121,2.265889168,-36.11648941,-4.226560116,81.37271881,3.372537057,89.127908,WALKING
-2.323013544,-0.799342871,1.889351845,-34.46858597,7.91907835,75.6355896,3.099192047,83.49573423,WALKING
-4.055161476,-0.767598391,0.379091263,-29.83005142,-41.32720947,91.55766296,4.144544857,104.7882429,WALKING
0.053998828,1.340139866,3.237282753,-82.06697845,30.79895973,111.0883408,3.504124763,141.5068349,WALKING
0.564040422,2.356051922,2.606684208,-72.54577637,32.50789261,102.7267685,3.558640866,129.8939634,WALKING
0.324709892,3.324880123,1.894287586,-67.72413635,33.30132675,98.33236694,3.840389278,123.9547958,WALKING
2.383019209,-2.227473736,2.02133131,61.75812531,22.74255371,33.71330261,3.837473135,73.94509154,WALKING
1.97534287,-2.801958084,2.440404892,40.83131409,36.04782486,36.39876938,4.208149783,65.50963517,WALKING
3.575525999,0.573069572,0.166038036,-4.936072826,-74.94896698,-85.64505768,3.624963936,113.9157073,WALKING
4.021048069,1.032524586,-0.534254074,-51.86309433,-80.07576752,-92.05355835,4.185733151,132.5736275,WALKING
-1.741533756,1.154473066,2.930318832,18.43207359,-122.4786911,32.67573547,3.598960453,128.095569,WALKING
-0.624876142,1.450879097,2.992326736,32.28664398,-140.7886963,32.79779816,3.383716839,148.1201537,WALKING
0.330440998,1.626190424,2.907931328,38.32894897,-143.9013824,31.39403152,3.348096647,152.1916601,WALKING
2.688613892,-1.81670022,2.042499065,69.69246674,20.61401558,34.07950211,3.83416833,80.27072955,WALKING
1.012823343,1.728314877,2.707055092,40.52614975,-138.5304565,29.56303215,3.367644682,147.3330549,WALKING
1.358731627,1.632684708,1.069523811,29.96737671,-110.8289413,26.26723099,2.378169921,117.775487,WALKING
1.111020923,1.473851204,-0.279931068,17.08934021,-91.84757233,25.0465641,1.866806435,96.723071,WALKING
0.683987141,1.299037695,-1.885583401,9.589866638,-82.51709747,24.68036461,2.389720089,86.66116382,WALKING
0.196247697,1.037082434,-3.25776577,-15.86104298,-55.35725403,23.88693047,3.424484041,62.34247112,WALKING
-0.387986898,0.776239157,-4.238061428,-32.27138519,-39.8624115,23.76486206,4.325996501,56.52630203,WALKING
-2.91097188,-0.414097309,-3.211413383,-32.0272522,-76.23065948,23.21556282,4.354125605,85.88259827,WALKING
-2.787619591,-0.307095289,-2.308315277,-9.452541351,-91.60343933,20.7131958,3.632278888,94.39055628,WALKING
1.343706846,1.706492186,2.124747276,39.79374695,-133.891922,28.58649826,3.038455966,142.5755132,WALKING
-3.08570385,-0.719805479,1.993571281,1.594496489,-31.37877274,-18.82879066,3.743529702,36.62912987,WALKING
2.83712101,-1.589353561,2.393863201,85.30937958,19.57644844,35.72740173,4.038054159,94.5376899,WALKING
-1.994336367,2.797418118,2.281954765,6.904398441,-34.12527466,7.293486118,4.124347611,35.57246165,WALKING
-0.256896853,4.025926113,0.800729752,-56.67710114,34.76612854,86.79705811,4.112814754,109.3375817,WALKING
-2.446687698,1.995074749,0.307767868,-94.38808441,45.20283127,55.55561066,3.171959175,118.4855785,WALKING
-2.072254181,1.65426898,2.658988953,-82.0059433,54.23576736,57.0814476,3.755138546,113.6872238,WALKING
-0.074088812,2.567933559,3.543580055,-4.691938877,84.62274933,39.32836914,4.376840359,93.43310234,WALKING
1.101598978,3.647379875,1.470480919,3.608597279,83.21898651,25.59586334,4.084019392,87.14109197,WALKING
-1.577389479,-3.163503885,1.264005661,-103.2379227,-39.00794601,-0.030516678,3.754147668,110.3616304,WALKING
-1.713487387,-3.432805777,2.211735725,42.29611588,122.9440613,8.941387177,4.428540329,130.3232597,WALKING
3.082983017,-1.579311132,2.779079437,100.872879,21.46085358,39.14526749,4.440978547,110.309827,WALKING
-1.689775944,-3.223958969,1.029493332,38.57308197,122.0896072,10.894454,3.782738518,128.5007548,WALKING
-1.695083857,-2.903048754,-2.019449711,29.72324562,114.5824966,12.35162544,3.92162957,119.0175723,WALKING
-1.338268042,-2.776284456,-3.139765739,17.02830696,102.619957,12.41265869,4.399641534,104.761123,WALKING
-1.893835783,-1.350828409,3.300756454,14.83110523,-52.36661911,9.30758667,4.038111506,55.21644365,WALKING
-1.627657175,-0.525466442,0.837254524,27.95327568,-80.62506104,14.73192596,1.904305123,86.59570273,WALKING
-1.229510903,0.319596291,-1.441079617,38.08481216,-111.073082,17.60049438,1.921080246,118.7327245,WALKING
-0.45220834,1.153146505,-3.397125244,44.31021881,-141.5211029,17.60049438,3.615895348,149.3365175,WALKING
-3.012578249,2.158629417,-0.320404053,-0.05340419,-36.20040894,5.523519039,3.719941858,36.61941728,WALKING
-1.710342169,-3.086923122,-0.40783453,33.01904678,117.6341629,12.05408764,3.552561569,122.7735915,WALKING
-2.694880009,-1.032516956,2.731714249,-11.16147518,-39.06897736,-19.68325806,3.973755436,45.1485788,WALKING
-2.536517143,-1.436012268,3.250701904,-17.38687706,-40.35067749,-19.68325806,4.366132536,48.14469146,WALKING
-0.43056488,-1.057730198,-3.138985157,-48.68935776,-59.14132309,-63.12374878,3.340270514,99.26206383,WALKING
1.177490711,0.577147007,1.191531658,-45.33252716,-154.5746002,-21.94149017,1.771815661,162.5723656,WALKING
1.414464831,0.989030361,1.08164072,-43.50152588,-164.4009705,-20.65979004,2.036869771,171.3093365,WALKING
1.710861087,1.309874058,0.937877178,-44.78322601,-172.4573669,-19.43912506,2.349984959,179.2343726,WALKING
2.395644665,1.67472887,0.78574276,-46.79732513,-175.8752441,-18.82879066,3.026751036,182.9661567,WALKING
3.394515276,2.102809429,0.902905941,-58.08086777,-181.612381,-19.01189041,4.093871101,191.6191434,WALKING
-0.27151984,-0.452355385,3.970711708,-132.0990753,1.26644218,-32.49263382,4.005608554,136.0424229,WALKING
-0.22247082,-0.261662245,2.796512604,-115.3835602,-12.22192955,-29.19683266,2.817524293,119.6461306,WALKING
0.834732234,0.022929668,1.159328938,-50.03209686,-142.4976349,-22.36872482,1.428757243,152.6733327,WALKING
0.132155597,0.230851173,1.616307259,-105.0078888,-26.2519722,-29.7461338,1.638049609,112.2526402,WALKING
1.111204982,1.655342579,-0.910003185,-82.79937744,-74.21656036,-39.75559998,2.191584213,118.0861654,WALKING
1.728855133,2.038688183,-1.051116943,-77.73361206,-87.94143677,-46.28617096,2.872287661,126.1690151,WALKING
2.523727179,2.471087456,-0.965370178,-74.19367218,-99.35467529,-55.3801384,3.66161326,135.8050523,WALKING
2.727960825,1.713403225,3.007045746,-82.06697845,-64.20709229,-117.3747787,4.40679532,156.9534273,WALKING
1.701612115,1.200807095,3.841032028,-82.25007629,-52.79385376,-117.9240799,4.369318998,153.1612048,WALKING
-1.28137517,0.016986251,3.707767487,-38.92402267,75.04051208,-108.4028702,3.922977261,137.4675971,WALKING
-1.793584824,-0.164164066,2.64287281,-33.18688965,77.60391235,-107.1822052,3.198229675,136.4249316,WALKING
0.621870041,1.197656155,-0.379005432,-92.43502045,-50.77975082,-33.04193497,1.401694592,110.5196162,WALKING
-2.26378417,-0.257325053,1.609092712,-15.49484444,76.20014191,-103.2760696,2.789285627,129.2768285,WALKING
-0.346521348,-1.517181873,-0.609483719,-68.76170349,-108.0214081,-25.2906971,1.671343258,130.5236217,WALKING
-1.316304684,-3.536195517,-1.78488636,-42.89118958,-0.198358402,-89.30706024,4.174105422,99.07292515,WALKING
-1.519657373,-3.103474379,2.873149872,-108.1816254,40.44222641,-116.3982391,4.493985084,163.9737412,WALKING
-2.668790102,-3.438856363,0.695627213,-16.28827667,62.89487457,-104.4356995,4.408182269,122.9954817,WALKING
-2.112740993,-3.676620483,-0.723334312,18.1879406,-81.90676117,-74.7811203,4.301677023,112.3909901,WALKING
4.148343086,-0.468267918,0.04413271,96.9667511,37.26849365,-63.73408127,4.174921903,121.8750366,WALKING
3.856938362,-0.412280083,0.05093956,78.90850067,41.72392654,-63.55098343,3.879245189,109.5726472,WALKING
3.846590996,-0.395599365,0.134022236,53.51862335,44.71456528,-63.91718292,3.869201869,94.59937455,WALKING
3.897519112,-0.473071098,0.620346546,39.30548096,46.7286644,-64.22235107,3.974830981,88.61715007,WALKING
-1.220563889,-2.3188591,-2.030621529,-71.50820923,-99.90397644,-27.06066513,3.315163273,125.8034502,WALKING
3.807724953,-0.715857029,1.532083035,28.19741058,49.78033066,-63.85614777,4.166353205,85.73670679,WALKING
3.431811094,-2.108349323,-0.880720139,29.11290932,31.71445656,-54.58670807,4.122879118,69.52033473,WALKING
3.284220695,-1.705350399,-2.526014328,23.86404228,12.67967987,-62.02514648,4.480521615,67.6563788,WALKING
3.584313869,-0.702634335,0.015680313,8.30816555,-26.19093895,-129.2686462,3.652567151,132.156626,WALKING
2.303476572,-1.216172218,0.269784927,-1.82337153,-15.26596832,-127.079071,2.618752201,128.0057216,WALKING
0.944068551,-1.915885925,0.208645821,-11.46664238,-5.203094006,-120.4874725,2.146023622,121.1436631,WALKING
-0.352277726,-2.652392149,0.003911495,-21.65158272,1.693675637,-111.0273056,2.675686642,113.1314375,WALKING
-0.931069493,-3.184831142,-0.80273962,-32.08828735,2.975376129,-100.5295639,3.413858624,105.5684814,WALKING
3.510438681,-2.368765354,0.63588047,29.23497772,37.26849365,-52.57260895,4.282356011,70.76371777,WALKING
-2.706729889,-0.30619359,-1.317030907,5.561664581,-95.6316452,19.24839592,3.025675398,97.70795476,WALKING
-2.730104208,-0.169511437,0.608059883,-9.391507149,73.27054596,-101.8722992,2.80213132,125.836158,WALKING
-3.154408932,0.359170198,-1.273969173,14.52593899,49.47516632,-99.36993408,3.420861937,111.9516806,WALKING
1.29011035,-3.286182404,-0.131469727,-38.25265503,33.48442459,30.60059929,3.532798295,59.3369108,WALKING
1.574439287,-3.692864418,0.112994194,-51.069664,53.99163437,32.43159866,4.016076987,81.08647085,WALKING
1.968235731,-3.942946911,-0.367136002,-61.25460434,68.87613678,31.82126808,4.422168142,97.51226524,WALKING
0.196178079,2.47507143,2.574645519,13.43496799,-79.3433609,-180.4680023,3.576767252,197.5969816,WALKING
-2.019253969,0.773524284,1.08165884,9.28469944,-97.34057617,-172.1674652,2.41779078,197.9975492,WALKING
-3.988785744,-0.762387991,0.119126797,2.265863419,-112.9651108,-157.5270996,4.06273779,193.8582923,WALKING
-2.569533587,2.926512241,1.718286514,-77.55050659,-44.37887955,-16.32642365,4.256698873,90.83016091,WALKING
1.071871042,-2.726701498,-0.599089146,-22.81121635,9.261811256,27.42686462,2.990437492,36.8560123,WALKING
-1.653743744,3.339522839,1.504995346,-78.64910889,-41.63238144,-18.70672417,4.018991435,90.93337694,WALKING
-0.275972247,3.347442627,1.186014652,-75.41433716,-39.67930984,-30.1123333,3.562044859,90.37987882,WALKING
-0.151001573,2.924690723,0.958547592,-71.56924438,-40.22861099,-35.84946823,3.081465688,89.58617224,WALKING
-0.219955802,2.375790596,0.367287159,-67.17483521,-42.12064743,-41.46453857,2.414054964,89.47578099,WALKING
-0.123317122,1.750870705,-0.325104713,-62.47526932,-45.72161484,-47.2016716,1.785062579,90.6731666,WALKING
0.006193757,1.087846756,-1.029622555,-57.10433197,-48.70461655,-52.99983978,1.497855645,91.8805062,WALKING
-0.051569104,0.367492199,-1.520153046,-52.47342682,-52.12248611,-57.8138504,1.564792373,93.87574436,WALKING
-0.253544211,-0.310299873,-2.13459301,-48.93349457,-55.47932053,-61.10964966,2.171878909,95.95223384,WALKING
-0.788002491,3.456674099,1.358842373,-78.03878021,-40.28964233,-23.82589531,3.796840311,90.99988892,WALKING
-3.06954813,0.075917006,-0.291606903,8.857465744,57.34083939,-99.67510223,3.08430279,115.332357,WALKING
0.822494626,-2.243860006,-1.097389698,-4.875039577,-14.59460163,23.27659607,2.629766014,27.90283735,WALKING
0.190285265,-1.244863033,-2.748909473,48.15531921,-65.00052643,11.1996212,3.023639487,81.66660713,WALKING
-3.238443851,0.654903531,-1.96304512,26.67157555,30.67688942,-99.43096161,3.843171003,107.4195541,WALKING
-3.334972143,0.925832272,-2.191673279,44.37125015,0.656108558,-100.3464661,4.096661611,109.7207891,WALKING
-3.552498341,1.045009971,-1.888688087,56.14305878,-17.70730209,-100.1633682,4.156853737,116.1821498,WALKING
-3.975887299,1.023648024,-1.303681374,68.28869629,-34.430439,-98.21029663,4.307565462,124.4751523,WALKING
-1.104716897,0.06584549,4.360689163,159.3275757,66.73997498,13.93849277,4.498927098,173.3025742,WALKING
-1.14810586,0.231644154,2.819347382,161.2196045,62.83383942,14.12159252,3.052953609,173.6066578,WALKING
-1.109990478,0.374433517,1.384808064,163.9661102,45.87419891,13.57229328,1.813828187,170.8026188,WALKING
0.518524349,-1.794114113,-2.006148815,15.80763912,-37.72624207,19.00426292,2.740865925,45.10335691,WALKING
-0.956847608,0.530720711,-0.329245567,162.3792572,29.57829094,11.74892044,1.142639253,165.4688357,WALKING
-0.196821421,1.087553024,-3.261213303,152.3163757,-9.780594826,3.936651707,3.443402744,152.6808291,WALKING
0.049390495,1.461327553,-3.895287514,145.4196014,-29.24260712,-0.457750142,4.160670914,148.3313861,WALKING
0.042727843,1.596535206,-4.196588516,137.8514709,-47.97985077,-3.631484747,4.490223325,146.0078142,WALKING
-0.226281151,1.11803484,-4.328860283,121.7386551,-70.98178864,-4.546985149,4.476632262,140.994289,WALKING
-0.361397266,0.566765308,-4.246872902,98.91981506,-81.54056549,-1.007050395,4.299739567,128.1990943,WALKING
-0.303703606,-0.02020359,-3.863336325,80.06813812,-80.07576752,3.265284538,3.875307939,113.2859098,WALKING
-0.090257734,-0.642300606,-3.400642872,59.1336937,-71.6531601,8.392086029,3.461945763,93.28127459,WALKING
-0.501804531,0.750332355,-2.047378063,158.0458832,10.23834515,8.208986282,2.237535109,158.5897612,WALKING
-2.589407682,-0.372612,-0.505288124,19.71377373,-95.20440674,17.66152763,2.664430133,98.81518859,WALKING
-2.441388369,-0.455092192,0.190519333,31.4321785,-88.18556976,16.257761,2.490739586,95.0210048,WALKING
-2.439907074,-0.496500731,0.690870285,40.03788376,-75.07102203,14.91502571,2.583981667,86.37793976,WALKING
-0.669549227,0.178478479,-1.530382633,39.9768486,-78.91613007,-30.17336464,1.679946945,93.46836867,WALKING
-0.254782438,0.512194395,-2.929332256,33.75144577,-84.82873535,-30.35646439,2.984668266,96.21117068,WALKING
0.038717628,0.644770384,-4.230762482,24.71850967,-87.45317078,-31.08886528,4.27978727,96.04987946,WALKING
-2.843251944,0.413012505,-1.614966869,40.15994644,20.67504883,28.83063126,3.295873015,53.58623182,WALKING
-2.205366611,1.000208855,0.195114136,44.00505066,22.49842072,27.12169838,2.429429803,56.37561477,WALKING
-1.273052692,1.655119658,2.066348076,46.62948227,23.71908951,25.1686306,2.937665503,58.05483434,WALKING
-0.511782467,2.475996494,3.540788651,54.73929214,28.72382355,15.83052731,4.350823393,63.8126456,WALKING
-1.096120834,-0.143774033,-0.068320274,41.99094772,-71.04282379,-30.53956604,1.10761885,87.99424752,WALKING
2.63942337,2.167401075,1.920783043,-25.61875153,-91.11517334,-58.60727692,3.918365813,111.3243376,WALKING
2.353054047,1.880485535,-0.546332359,-42.64706039,-66.4653244,-69.59328461,3.061301723,105.2598517,WALKING
2.053310394,1.716996908,-1.753893375,-63.75696945,-40.71687698,-81.61685181,3.200047489,111.2839868,WALKING
1.790160179,1.570055008,-2.604989052,-78.58807373,-23.74960518,-90.16152191,3.529265385,121.9394485,WALKING
1.570411205,1.347784758,-3.470830917,-92.4960556,-7.583394051,-99.61406708,4.040963049,136.1469446,WALKING
1.17321682,1.244492292,-3.918981552,-105.3130569,7.369777679,-109.074234,4.275934422,151.7970425,WALKING
0.650256634,1.0150702,-4.152513504,-114.7121964,20.98021698,-117.8630447,4.323953006,165.8033619,WALKING
0.044714928,0.618442535,-4.223241806,-118.5572891,26.89282227,-121.5860672,4.268517535,171.9366931,WALKING
2.56210041,2.074296236,0.686695099,-30.92865372,-82.94432831,-62.20824814,3.367285783,108.1952372,WALKING
-0.573877096,0.134264469,-4.128798485,-125.9347,42.15116501,-131.2217102,4.170652083,186.6960273,WALKING
-1.574538469,-0.506401539,1.495375633,40.28201294,-61.6436882,-32.24850082,2.229744872,80.38999109,WALKING
3.463369608,-2.101355314,-1.465852261,-90.24544525,-58.16479111,-22.18562508,4.308055948,109.6338692,WALKING
-0.649187326,-0.112364769,-2.37437439,-39.10712051,95.29595184,-41.34246826,2.464086802,110.9949773,WALKING
-0.133262813,-0.380110979,-2.612265587,-33.61412048,103.9016571,-48.23923874,2.643137308,119.3837828,WALKING
0.230316877,-0.857326508,-2.947843552,-29.76902008,115.9862671,-53.79327393,3.07860946,131.2734742,WALKING
0.112768829,-1.679797411,-3.553772926,-28.24318504,130.138382,-56.78390884,3.932395982,144.769086,WALKING
3.080004692,-2.622062683,0.626569748,6.660264969,-58.28685379,-34.2015686,4.093193285,67.90775912,WALKING
-2.846243858,-2.166123867,0.872790337,9.772966385,25.12285423,-8.880352974,3.681706083,28.38184888,WALKING
-2.373694658,-1.866589785,0.52740097,20.87340736,20.55298424,-12.29822063,3.065409522,31.77059217,WALKING
-2.057889462,-0.783970118,2.879276276,34.97211075,-51.81731796,-35.05603409,3.624879316,71.67292723,WALKING
-2.024298191,-1.779357076,0.360927582,30.57771111,16.03651428,-15.1667881,2.719221118,37.71203612,WALKING
-2.535953522,-1.983727574,0.65839386,42.90644836,12.43554592,-15.5940218,3.286292414,47.31574399,WALKING
-2.915396452,-2.143975973,1.190289497,50.34489059,14.57171345,-12.78648853,3.809587712,53.94846736,WALKING
-3.013584614,-2.277737141,1.900915146,56.87546158,20.91918182,-8.819320679,4.228860023,61.23896403,WALKING
0.449988753,-1.502869606,4.05004406,65.05393219,105.9157639,31.02783203,4.343266491,128.1127999,WALKING
-0.456306994,-1.863110304,3.209777832,65.78632355,101.2161942,31.21093178,3.739260596,124.6863288,WALKING
-1.392578483,-2.368043423,2.100944519,69.99762726,79.61801147,34.81190109,3.458449415,111.5820955,WALKING
-2.311069489,-2.880620718,1.010131836,73.65962982,62.46763992,39.51147079,3.828757531,104.3508669,WALKING
-2.057340622,-1.825195789,0.292700768,34.97211075,14.08344746,-16.14332199,2.765802568,41.0121795,WALKING
-1.592958331,-0.025083065,-2.411201,-44.9052887,90.23781586,-35.23913574,2.88998887,106.7761446,WALKING
-1.222448945,-0.295371413,-4.129180908,-127.3995056,50.02446747,-135.5550842,4.316452324,192.6350493,WALKING
-2.113980532,-1.533520579,2.617388725,155.604538,174.1968231,62.87961578,3.697475192,241.8907842,WALKING
-1.632055521,1.077322602,-2.291401863,120.1517944,-107.3500443,3.997684956,3.012432856,161.1721663,WALKING
-1.438277483,1.363292813,-3.646178246,104.2907486,-103.6880417,0.030516678,4.149918699,147.0638336,WALKING
